,image_path,label
4839,E:\satellite image classification\data\water\SeaLake_2516.jpg,Water
4840,E:\satellite image classification\data\water\SeaLake_2517.jpg,Water
4841,E:\satellite image classification\data\water\SeaLake_2518.jpg,Water
4842,E:\satellite image classification\data\water\SeaLake_252.jpg,Water
4843,E:\satellite image classification\data\water\SeaLake_2521.jpg,Water
4844,E:\satellite image classification\data\water\SeaLake_2522.jpg,Water
4845,E:\satellite image classification\data\water\SeaLake_2524.jpg,Water
4846,E:\satellite image classification\data\water\SeaLake_2527.jpg,Water
4847,E:\satellite image classification\data\water\SeaLake_2528.jpg,Water
4848,E:\satellite image classification\data\water\SeaLake_2529.jpg,Water
4849,E:\satellite image classification\data\water\SeaLake_2530.jpg,Water
4850,E:\satellite image classification\data\water\SeaLake_2531.jpg,Water
4851,E:\satellite image classification\data\water\SeaLake_2532.jpg,Water
4852,E:\satellite image classification\data\water\SeaLake_2534.jpg,Water
4853,E:\satellite image classification\data\water\SeaLake_2537.jpg,Water
4854,E:\satellite image classification\data\water\SeaLake_2538.jpg,Water
4855,E:\satellite image classification\data\water\SeaLake_2544.jpg,Water
4856,E:\satellite image classification\data\water\SeaLake_2546.jpg,Water
4857,E:\satellite image classification\data\water\SeaLake_2548.jpg,Water
4858,E:\satellite image classification\data\water\SeaLake_2550.jpg,Water
4859,E:\satellite image classification\data\water\SeaLake_2553.jpg,Water
4860,E:\satellite image classification\data\water\SeaLake_2558.jpg,Water
4861,E:\satellite image classification\data\water\SeaLake_256.jpg,Water
4862,E:\satellite image classification\data\water\SeaLake_2560.jpg,Water
4863,E:\satellite image classification\data\water\SeaLake_2566.jpg,Water
4864,E:\satellite image classification\data\water\SeaLake_2568.jpg,Water
4865,E:\satellite image classification\data\water\SeaLake_257.jpg,Water
4866,E:\satellite image classification\data\water\SeaLake_2575.jpg,Water
4867,E:\satellite image classification\data\water\SeaLake_2578.jpg,Water
4868,E:\satellite image classification\data\water\SeaLake_258.jpg,Water
4869,E:\satellite image classification\data\water\SeaLake_2581.jpg,Water
4870,E:\satellite image classification\data\water\SeaLake_2585.jpg,Water
4871,E:\satellite image classification\data\water\SeaLake_2586.jpg,Water
4872,E:\satellite image classification\data\water\SeaLake_2591.jpg,Water
4873,E:\satellite image classification\data\water\SeaLake_2592.jpg,Water
4874,E:\satellite image classification\data\water\SeaLake_2594.jpg,Water
4875,E:\satellite image classification\data\water\SeaLake_2596.jpg,Water
4876,E:\satellite image classification\data\water\SeaLake_2600.jpg,Water
4877,E:\satellite image classification\data\water\SeaLake_2601.jpg,Water
4878,E:\satellite image classification\data\water\SeaLake_2605.jpg,Water
4879,E:\satellite image classification\data\water\SeaLake_2606.jpg,Water
4880,E:\satellite image classification\data\water\SeaLake_261.jpg,Water
4881,E:\satellite image classification\data\water\SeaLake_2611.jpg,Water
4882,E:\satellite image classification\data\water\SeaLake_2612.jpg,Water
4883,E:\satellite image classification\data\water\SeaLake_2616.jpg,Water
4884,E:\satellite image classification\data\water\SeaLake_2617.jpg,Water
4885,E:\satellite image classification\data\water\SeaLake_2618.jpg,Water
4886,E:\satellite image classification\data\water\SeaLake_2619.jpg,Water
4887,E:\satellite image classification\data\water\SeaLake_2623.jpg,Water
4888,E:\satellite image classification\data\water\SeaLake_2624.jpg,Water
4889,E:\satellite image classification\data\water\SeaLake_2626.jpg,Water
4890,E:\satellite image classification\data\water\SeaLake_2628.jpg,Water
4891,E:\satellite image classification\data\water\SeaLake_2635.jpg,Water
4892,E:\satellite image classification\data\water\SeaLake_2636.jpg,Water
4893,E:\satellite image classification\data\water\SeaLake_2637.jpg,Water
4894,E:\satellite image classification\data\water\SeaLake_2638.jpg,Water
4895,E:\satellite image classification\data\water\SeaLake_264.jpg,Water
4896,E:\satellite image classification\data\water\SeaLake_2641.jpg,Water
4897,E:\satellite image classification\data\water\SeaLake_2642.jpg,Water
4898,E:\satellite image classification\data\water\SeaLake_2643.jpg,Water
4899,E:\satellite image classification\data\water\SeaLake_2645.jpg,Water
4900,E:\satellite image classification\data\water\SeaLake_2647.jpg,Water
4901,E:\satellite image classification\data\water\SeaLake_2651.jpg,Water
4902,E:\satellite image classification\data\water\SeaLake_2653.jpg,Water
4903,E:\satellite image classification\data\water\SeaLake_2654.jpg,Water
4904,E:\satellite image classification\data\water\SeaLake_2657.jpg,Water
4905,E:\satellite image classification\data\water\SeaLake_2659.jpg,Water
4906,E:\satellite image classification\data\water\SeaLake_2660.jpg,Water
4907,E:\satellite image classification\data\water\SeaLake_2663.jpg,Water
4908,E:\satellite image classification\data\water\SeaLake_2669.jpg,Water
4909,E:\satellite image classification\data\water\SeaLake_2672.jpg,Water
4910,E:\satellite image classification\data\water\SeaLake_2673.jpg,Water
4911,E:\satellite image classification\data\water\SeaLake_2679.jpg,Water
4912,E:\satellite image classification\data\water\SeaLake_2685.jpg,Water
4913,E:\satellite image classification\data\water\SeaLake_2688.jpg,Water
4914,E:\satellite image classification\data\water\SeaLake_2690.jpg,Water
4915,E:\satellite image classification\data\water\SeaLake_2692.jpg,Water
4916,E:\satellite image classification\data\water\SeaLake_2694.jpg,Water
4917,E:\satellite image classification\data\water\SeaLake_2695.jpg,Water
4918,E:\satellite image classification\data\water\SeaLake_2696.jpg,Water
4919,E:\satellite image classification\data\water\SeaLake_2699.jpg,Water
4920,E:\satellite image classification\data\water\SeaLake_2702.jpg,Water
4921,E:\satellite image classification\data\water\SeaLake_2704.jpg,Water
4922,E:\satellite image classification\data\water\SeaLake_2705.jpg,Water
4923,E:\satellite image classification\data\water\SeaLake_271.jpg,Water
4924,E:\satellite image classification\data\water\SeaLake_2719.jpg,Water
4925,E:\satellite image classification\data\water\SeaLake_272.jpg,Water
4926,E:\satellite image classification\data\water\SeaLake_2721.jpg,Water
4927,E:\satellite image classification\data\water\SeaLake_2724.jpg,Water
4928,E:\satellite image classification\data\water\SeaLake_2726.jpg,Water
4929,E:\satellite image classification\data\water\SeaLake_2727.jpg,Water
4930,E:\satellite image classification\data\water\SeaLake_2728.jpg,Water
4931,E:\satellite image classification\data\water\SeaLake_2729.jpg,Water
4932,E:\satellite image classification\data\water\SeaLake_2730.jpg,Water
4933,E:\satellite image classification\data\water\SeaLake_2732.jpg,Water
4934,E:\satellite image classification\data\water\SeaLake_2733.jpg,Water
4935,E:\satellite image classification\data\water\SeaLake_2737.jpg,Water
4936,E:\satellite image classification\data\water\SeaLake_2738.jpg,Water
4937,E:\satellite image classification\data\water\SeaLake_274.jpg,Water
4938,E:\satellite image classification\data\water\SeaLake_2742.jpg,Water
4939,E:\satellite image classification\data\water\SeaLake_2746.jpg,Water
4940,E:\satellite image classification\data\water\SeaLake_2749.jpg,Water
4941,E:\satellite image classification\data\water\SeaLake_2751.jpg,Water
4942,E:\satellite image classification\data\water\SeaLake_2753.jpg,Water
4943,E:\satellite image classification\data\water\SeaLake_2755.jpg,Water
4944,E:\satellite image classification\data\water\SeaLake_2756.jpg,Water
4945,E:\satellite image classification\data\water\SeaLake_2757.jpg,Water
4946,E:\satellite image classification\data\water\SeaLake_2760.jpg,Water
4947,E:\satellite image classification\data\water\SeaLake_2763.jpg,Water
4948,E:\satellite image classification\data\water\SeaLake_2767.jpg,Water
4949,E:\satellite image classification\data\water\SeaLake_277.jpg,Water
4950,E:\satellite image classification\data\water\SeaLake_2771.jpg,Water
4951,E:\satellite image classification\data\water\SeaLake_2772.jpg,Water
4952,E:\satellite image classification\data\water\SeaLake_2773.jpg,Water
4953,E:\satellite image classification\data\water\SeaLake_2775.jpg,Water
4954,E:\satellite image classification\data\water\SeaLake_2779.jpg,Water
4955,E:\satellite image classification\data\water\SeaLake_278.jpg,Water
4956,E:\satellite image classification\data\water\SeaLake_2780.jpg,Water
4957,E:\satellite image classification\data\water\SeaLake_2783.jpg,Water
4958,E:\satellite image classification\data\water\SeaLake_2785.jpg,Water
4959,E:\satellite image classification\data\water\SeaLake_2786.jpg,Water
4960,E:\satellite image classification\data\water\SeaLake_2788.jpg,Water
4961,E:\satellite image classification\data\water\SeaLake_2789.jpg,Water
4962,E:\satellite image classification\data\water\SeaLake_279.jpg,Water
4963,E:\satellite image classification\data\water\SeaLake_2793.jpg,Water
4964,E:\satellite image classification\data\water\SeaLake_2794.jpg,Water
4965,E:\satellite image classification\data\water\SeaLake_2795.jpg,Water
4966,E:\satellite image classification\data\water\SeaLake_2799.jpg,Water
4967,E:\satellite image classification\data\water\SeaLake_280.jpg,Water
4968,E:\satellite image classification\data\water\SeaLake_2802.jpg,Water
4969,E:\satellite image classification\data\water\SeaLake_2806.jpg,Water
4970,E:\satellite image classification\data\water\SeaLake_2807.jpg,Water
4971,E:\satellite image classification\data\water\SeaLake_2808.jpg,Water
4972,E:\satellite image classification\data\water\SeaLake_2809.jpg,Water
4973,E:\satellite image classification\data\water\SeaLake_2813.jpg,Water
4974,E:\satellite image classification\data\water\SeaLake_2814.jpg,Water
4975,E:\satellite image classification\data\water\SeaLake_2815.jpg,Water
4976,E:\satellite image classification\data\water\SeaLake_2817.jpg,Water
4977,E:\satellite image classification\data\water\SeaLake_2818.jpg,Water
4978,E:\satellite image classification\data\water\SeaLake_2819.jpg,Water
4979,E:\satellite image classification\data\water\SeaLake_282.jpg,Water
4980,E:\satellite image classification\data\water\SeaLake_2820.jpg,Water
4981,E:\satellite image classification\data\water\SeaLake_2824.jpg,Water
4982,E:\satellite image classification\data\water\SeaLake_2825.jpg,Water
4983,E:\satellite image classification\data\water\SeaLake_2826.jpg,Water
4984,E:\satellite image classification\data\water\SeaLake_2827.jpg,Water
4985,E:\satellite image classification\data\water\SeaLake_2828.jpg,Water
4986,E:\satellite image classification\data\water\SeaLake_2829.jpg,Water
4987,E:\satellite image classification\data\water\SeaLake_2830.jpg,Water
4988,E:\satellite image classification\data\water\SeaLake_2832.jpg,Water
4989,E:\satellite image classification\data\water\SeaLake_2833.jpg,Water
4990,E:\satellite image classification\data\water\SeaLake_2839.jpg,Water
4991,E:\satellite image classification\data\water\SeaLake_2841.jpg,Water
4992,E:\satellite image classification\data\water\SeaLake_2843.jpg,Water
4993,E:\satellite image classification\data\water\SeaLake_2844.jpg,Water
4994,E:\satellite image classification\data\water\SeaLake_2845.jpg,Water
4995,E:\satellite image classification\data\water\SeaLake_2849.jpg,Water
4996,E:\satellite image classification\data\water\SeaLake_285.jpg,Water
4997,E:\satellite image classification\data\water\SeaLake_2851.jpg,Water
4998,E:\satellite image classification\data\water\SeaLake_2852.jpg,Water
4999,E:\satellite image classification\data\water\SeaLake_2854.jpg,Water
5000,E:\satellite image classification\data\water\SeaLake_2857.jpg,Water
5001,E:\satellite image classification\data\water\SeaLake_2858.jpg,Water
5002,E:\satellite image classification\data\water\SeaLake_2859.jpg,Water
5003,E:\satellite image classification\data\water\SeaLake_2861.jpg,Water
5004,E:\satellite image classification\data\water\SeaLake_2863.jpg,Water
5005,E:\satellite image classification\data\water\SeaLake_2864.jpg,Water
5006,E:\satellite image classification\data\water\SeaLake_2867.jpg,Water
5007,E:\satellite image classification\data\water\SeaLake_287.jpg,Water
5008,E:\satellite image classification\data\water\SeaLake_2873.jpg,Water
5009,E:\satellite image classification\data\water\SeaLake_2874.jpg,Water
5010,E:\satellite image classification\data\water\SeaLake_2878.jpg,Water
5011,E:\satellite image classification\data\water\SeaLake_2882.jpg,Water
5012,E:\satellite image classification\data\water\SeaLake_2884.jpg,Water
5013,E:\satellite image classification\data\water\SeaLake_2885.jpg,Water
5014,E:\satellite image classification\data\water\SeaLake_2887.jpg,Water
5015,E:\satellite image classification\data\water\SeaLake_289.jpg,Water
5016,E:\satellite image classification\data\water\SeaLake_2891.jpg,Water
5017,E:\satellite image classification\data\water\SeaLake_2892.jpg,Water
5018,E:\satellite image classification\data\water\SeaLake_2894.jpg,Water
5019,E:\satellite image classification\data\water\SeaLake_2895.jpg,Water
5020,E:\satellite image classification\data\water\SeaLake_2897.jpg,Water
5021,E:\satellite image classification\data\water\SeaLake_2898.jpg,Water
5022,E:\satellite image classification\data\water\SeaLake_290.jpg,Water
5023,E:\satellite image classification\data\water\SeaLake_2900.jpg,Water
5024,E:\satellite image classification\data\water\SeaLake_2904.jpg,Water
5025,E:\satellite image classification\data\water\SeaLake_2905.jpg,Water
5026,E:\satellite image classification\data\water\SeaLake_2906.jpg,Water
5027,E:\satellite image classification\data\water\SeaLake_2908.jpg,Water
5028,E:\satellite image classification\data\water\SeaLake_2909.jpg,Water
5029,E:\satellite image classification\data\water\SeaLake_291.jpg,Water
5030,E:\satellite image classification\data\water\SeaLake_2915.jpg,Water
5031,E:\satellite image classification\data\water\SeaLake_2918.jpg,Water
5032,E:\satellite image classification\data\water\SeaLake_2919.jpg,Water
5033,E:\satellite image classification\data\water\SeaLake_2922.jpg,Water
5034,E:\satellite image classification\data\water\SeaLake_2923.jpg,Water
5035,E:\satellite image classification\data\water\SeaLake_2924.jpg,Water
5036,E:\satellite image classification\data\water\SeaLake_2925.jpg,Water
5037,E:\satellite image classification\data\water\SeaLake_2926.jpg,Water
5038,E:\satellite image classification\data\water\SeaLake_2928.jpg,Water
5039,E:\satellite image classification\data\water\SeaLake_2929.jpg,Water
5040,E:\satellite image classification\data\water\SeaLake_293.jpg,Water
5041,E:\satellite image classification\data\water\SeaLake_2932.jpg,Water
5042,E:\satellite image classification\data\water\SeaLake_2935.jpg,Water
5043,E:\satellite image classification\data\water\SeaLake_2936.jpg,Water
5044,E:\satellite image classification\data\water\SeaLake_2937.jpg,Water
5045,E:\satellite image classification\data\water\SeaLake_294.jpg,Water
5046,E:\satellite image classification\data\water\SeaLake_2940.jpg,Water
5047,E:\satellite image classification\data\water\SeaLake_2941.jpg,Water
5048,E:\satellite image classification\data\water\SeaLake_2946.jpg,Water
5049,E:\satellite image classification\data\water\SeaLake_2949.jpg,Water
5050,E:\satellite image classification\data\water\SeaLake_2950.jpg,Water
5051,E:\satellite image classification\data\water\SeaLake_2953.jpg,Water
5052,E:\satellite image classification\data\water\SeaLake_2955.jpg,Water
5053,E:\satellite image classification\data\water\SeaLake_2957.jpg,Water
5054,E:\satellite image classification\data\water\SeaLake_2958.jpg,Water
5055,E:\satellite image classification\data\water\SeaLake_296.jpg,Water
5056,E:\satellite image classification\data\water\SeaLake_2960.jpg,Water
5057,E:\satellite image classification\data\water\SeaLake_2962.jpg,Water
5058,E:\satellite image classification\data\water\SeaLake_2972.jpg,Water
5059,E:\satellite image classification\data\water\SeaLake_2974.jpg,Water
5060,E:\satellite image classification\data\water\SeaLake_2975.jpg,Water
5061,E:\satellite image classification\data\water\SeaLake_2976.jpg,Water
5062,E:\satellite image classification\data\water\SeaLake_2979.jpg,Water
5063,E:\satellite image classification\data\water\SeaLake_2980.jpg,Water
5064,E:\satellite image classification\data\water\SeaLake_2981.jpg,Water
5065,E:\satellite image classification\data\water\SeaLake_2989.jpg,Water
5066,E:\satellite image classification\data\water\SeaLake_2990.jpg,Water
5067,E:\satellite image classification\data\water\SeaLake_2995.jpg,Water
5068,E:\satellite image classification\data\water\SeaLake_2999.jpg,Water
5069,E:\satellite image classification\data\water\SeaLake_3.jpg,Water
5070,E:\satellite image classification\data\water\SeaLake_300.jpg,Water
5071,E:\satellite image classification\data\water\SeaLake_3000.jpg,Water
5072,E:\satellite image classification\data\water\SeaLake_303.jpg,Water
5073,E:\satellite image classification\data\water\SeaLake_306.jpg,Water
5074,E:\satellite image classification\data\water\SeaLake_307.jpg,Water
5075,E:\satellite image classification\data\water\SeaLake_308.jpg,Water
5076,E:\satellite image classification\data\water\SeaLake_309.jpg,Water
5077,E:\satellite image classification\data\water\SeaLake_31.jpg,Water
5078,E:\satellite image classification\data\water\SeaLake_312.jpg,Water
5079,E:\satellite image classification\data\water\SeaLake_314.jpg,Water
5080,E:\satellite image classification\data\water\SeaLake_316.jpg,Water
5081,E:\satellite image classification\data\water\SeaLake_317.jpg,Water
5082,E:\satellite image classification\data\water\SeaLake_320.jpg,Water
5083,E:\satellite image classification\data\water\SeaLake_321.jpg,Water
5084,E:\satellite image classification\data\water\SeaLake_323.jpg,Water
5085,E:\satellite image classification\data\water\SeaLake_33.jpg,Water
5086,E:\satellite image classification\data\water\SeaLake_332.jpg,Water
5087,E:\satellite image classification\data\water\SeaLake_333.jpg,Water
5088,E:\satellite image classification\data\water\SeaLake_338.jpg,Water
5089,E:\satellite image classification\data\water\SeaLake_339.jpg,Water
5090,E:\satellite image classification\data\water\SeaLake_344.jpg,Water
5091,E:\satellite image classification\data\water\SeaLake_345.jpg,Water
5092,E:\satellite image classification\data\water\SeaLake_346.jpg,Water
5093,E:\satellite image classification\data\water\SeaLake_347.jpg,Water
5094,E:\satellite image classification\data\water\SeaLake_348.jpg,Water
5095,E:\satellite image classification\data\water\SeaLake_35.jpg,Water
5096,E:\satellite image classification\data\water\SeaLake_350.jpg,Water
5097,E:\satellite image classification\data\water\SeaLake_351.jpg,Water
5098,E:\satellite image classification\data\water\SeaLake_355.jpg,Water
5099,E:\satellite image classification\data\water\SeaLake_356.jpg,Water
5100,E:\satellite image classification\data\water\SeaLake_357.jpg,Water
5101,E:\satellite image classification\data\water\SeaLake_359.jpg,Water
5102,E:\satellite image classification\data\water\SeaLake_36.jpg,Water
5103,E:\satellite image classification\data\water\SeaLake_360.jpg,Water
5104,E:\satellite image classification\data\water\SeaLake_369.jpg,Water
5105,E:\satellite image classification\data\water\SeaLake_37.jpg,Water
5106,E:\satellite image classification\data\water\SeaLake_376.jpg,Water
5107,E:\satellite image classification\data\water\SeaLake_377.jpg,Water
5108,E:\satellite image classification\data\water\SeaLake_379.jpg,Water
5109,E:\satellite image classification\data\water\SeaLake_380.jpg,Water
5110,E:\satellite image classification\data\water\SeaLake_384.jpg,Water
5111,E:\satellite image classification\data\water\SeaLake_386.jpg,Water
5112,E:\satellite image classification\data\water\SeaLake_388.jpg,Water
5113,E:\satellite image classification\data\water\SeaLake_389.jpg,Water
5114,E:\satellite image classification\data\water\SeaLake_39.jpg,Water
5115,E:\satellite image classification\data\water\SeaLake_390.jpg,Water
5116,E:\satellite image classification\data\water\SeaLake_392.jpg,Water
5117,E:\satellite image classification\data\water\SeaLake_395.jpg,Water
5118,E:\satellite image classification\data\water\SeaLake_396.jpg,Water
5119,E:\satellite image classification\data\water\SeaLake_40.jpg,Water
5120,E:\satellite image classification\data\water\SeaLake_400.jpg,Water
5121,E:\satellite image classification\data\water\SeaLake_403.jpg,Water
5122,E:\satellite image classification\data\water\SeaLake_405.jpg,Water
5123,E:\satellite image classification\data\water\SeaLake_406.jpg,Water
5124,E:\satellite image classification\data\water\SeaLake_407.jpg,Water
5125,E:\satellite image classification\data\water\SeaLake_408.jpg,Water
5126,E:\satellite image classification\data\water\SeaLake_409.jpg,Water
5127,E:\satellite image classification\data\water\SeaLake_41.jpg,Water
5128,E:\satellite image classification\data\water\SeaLake_410.jpg,Water
5129,E:\satellite image classification\data\water\SeaLake_416.jpg,Water
5130,E:\satellite image classification\data\water\SeaLake_417.jpg,Water
5131,E:\satellite image classification\data\water\SeaLake_418.jpg,Water
5132,E:\satellite image classification\data\water\SeaLake_419.jpg,Water
5133,E:\satellite image classification\data\water\SeaLake_422.jpg,Water
5134,E:\satellite image classification\data\water\SeaLake_426.jpg,Water
5135,E:\satellite image classification\data\water\SeaLake_427.jpg,Water
5136,E:\satellite image classification\data\water\SeaLake_429.jpg,Water
5137,E:\satellite image classification\data\water\SeaLake_43.jpg,Water
5138,E:\satellite image classification\data\water\SeaLake_432.jpg,Water
5139,E:\satellite image classification\data\water\SeaLake_438.jpg,Water
5140,E:\satellite image classification\data\water\SeaLake_44.jpg,Water
5141,E:\satellite image classification\data\water\SeaLake_441.jpg,Water
5142,E:\satellite image classification\data\water\SeaLake_442.jpg,Water
5143,E:\satellite image classification\data\water\SeaLake_443.jpg,Water
5144,E:\satellite image classification\data\water\SeaLake_446.jpg,Water
5145,E:\satellite image classification\data\water\SeaLake_449.jpg,Water
5146,E:\satellite image classification\data\water\SeaLake_450.jpg,Water
5147,E:\satellite image classification\data\water\SeaLake_452.jpg,Water
5148,E:\satellite image classification\data\water\SeaLake_453.jpg,Water
5149,E:\satellite image classification\data\water\SeaLake_456.jpg,Water
5150,E:\satellite image classification\data\water\SeaLake_459.jpg,Water
5151,E:\satellite image classification\data\water\SeaLake_46.jpg,Water
5152,E:\satellite image classification\data\water\SeaLake_460.jpg,Water
5153,E:\satellite image classification\data\water\SeaLake_461.jpg,Water
5154,E:\satellite image classification\data\water\SeaLake_462.jpg,Water
5155,E:\satellite image classification\data\water\SeaLake_471.jpg,Water
5156,E:\satellite image classification\data\water\SeaLake_475.jpg,Water
5157,E:\satellite image classification\data\water\SeaLake_476.jpg,Water
5158,E:\satellite image classification\data\water\SeaLake_479.jpg,Water
5159,E:\satellite image classification\data\water\SeaLake_48.jpg,Water
5160,E:\satellite image classification\data\water\SeaLake_480.jpg,Water
5161,E:\satellite image classification\data\water\SeaLake_481.jpg,Water
5162,E:\satellite image classification\data\water\SeaLake_482.jpg,Water
5163,E:\satellite image classification\data\water\SeaLake_483.jpg,Water
5164,E:\satellite image classification\data\water\SeaLake_484.jpg,Water
5165,E:\satellite image classification\data\water\SeaLake_489.jpg,Water
5166,E:\satellite image classification\data\water\SeaLake_490.jpg,Water
5167,E:\satellite image classification\data\water\SeaLake_491.jpg,Water
5168,E:\satellite image classification\data\water\SeaLake_492.jpg,Water
5169,E:\satellite image classification\data\water\SeaLake_493.jpg,Water
5170,E:\satellite image classification\data\water\SeaLake_494.jpg,Water
5171,E:\satellite image classification\data\water\SeaLake_498.jpg,Water
5172,E:\satellite image classification\data\water\SeaLake_50.jpg,Water
5173,E:\satellite image classification\data\water\SeaLake_501.jpg,Water
5174,E:\satellite image classification\data\water\SeaLake_502.jpg,Water
5175,E:\satellite image classification\data\water\SeaLake_504.jpg,Water
5176,E:\satellite image classification\data\water\SeaLake_505.jpg,Water
5177,E:\satellite image classification\data\water\SeaLake_507.jpg,Water
5178,E:\satellite image classification\data\water\SeaLake_508.jpg,Water
5179,E:\satellite image classification\data\water\SeaLake_51.jpg,Water
5180,E:\satellite image classification\data\water\SeaLake_510.jpg,Water
5181,E:\satellite image classification\data\water\SeaLake_512.jpg,Water
5182,E:\satellite image classification\data\water\SeaLake_513.jpg,Water
5183,E:\satellite image classification\data\water\SeaLake_518.jpg,Water
5184,E:\satellite image classification\data\water\SeaLake_519.jpg,Water
5185,E:\satellite image classification\data\water\SeaLake_52.jpg,Water
5186,E:\satellite image classification\data\water\SeaLake_525.jpg,Water
5187,E:\satellite image classification\data\water\SeaLake_526.jpg,Water
5188,E:\satellite image classification\data\water\SeaLake_529.jpg,Water
5189,E:\satellite image classification\data\water\SeaLake_53.jpg,Water
5190,E:\satellite image classification\data\water\SeaLake_533.jpg,Water
5191,E:\satellite image classification\data\water\SeaLake_538.jpg,Water
5192,E:\satellite image classification\data\water\SeaLake_54.jpg,Water
5193,E:\satellite image classification\data\water\SeaLake_541.jpg,Water
5194,E:\satellite image classification\data\water\SeaLake_544.jpg,Water
5195,E:\satellite image classification\data\water\SeaLake_546.jpg,Water
5196,E:\satellite image classification\data\water\SeaLake_548.jpg,Water
5197,E:\satellite image classification\data\water\SeaLake_552.jpg,Water
5198,E:\satellite image classification\data\water\SeaLake_557.jpg,Water
5199,E:\satellite image classification\data\water\SeaLake_559.jpg,Water
5200,E:\satellite image classification\data\water\SeaLake_56.jpg,Water
5201,E:\satellite image classification\data\water\SeaLake_560.jpg,Water
5202,E:\satellite image classification\data\water\SeaLake_568.jpg,Water
5203,E:\satellite image classification\data\water\SeaLake_571.jpg,Water
5204,E:\satellite image classification\data\water\SeaLake_572.jpg,Water
5205,E:\satellite image classification\data\water\SeaLake_574.jpg,Water
5206,E:\satellite image classification\data\water\SeaLake_575.jpg,Water
5207,E:\satellite image classification\data\water\SeaLake_577.jpg,Water
5208,E:\satellite image classification\data\water\SeaLake_578.jpg,Water
5209,E:\satellite image classification\data\water\SeaLake_579.jpg,Water
5210,E:\satellite image classification\data\water\SeaLake_580.jpg,Water
5211,E:\satellite image classification\data\water\SeaLake_585.jpg,Water
5212,E:\satellite image classification\data\water\SeaLake_587.jpg,Water
5213,E:\satellite image classification\data\water\SeaLake_589.jpg,Water
5214,E:\satellite image classification\data\water\SeaLake_590.jpg,Water
5215,E:\satellite image classification\data\water\SeaLake_592.jpg,Water
5216,E:\satellite image classification\data\water\SeaLake_596.jpg,Water
5217,E:\satellite image classification\data\water\SeaLake_598.jpg,Water
5218,E:\satellite image classification\data\water\SeaLake_599.jpg,Water
5219,E:\satellite image classification\data\water\SeaLake_600.jpg,Water
5220,E:\satellite image classification\data\water\SeaLake_602.jpg,Water
5221,E:\satellite image classification\data\water\SeaLake_605.jpg,Water
5222,E:\satellite image classification\data\water\SeaLake_609.jpg,Water
5223,E:\satellite image classification\data\water\SeaLake_611.jpg,Water
5224,E:\satellite image classification\data\water\SeaLake_612.jpg,Water
5225,E:\satellite image classification\data\water\SeaLake_614.jpg,Water
5226,E:\satellite image classification\data\water\SeaLake_616.jpg,Water
5227,E:\satellite image classification\data\water\SeaLake_617.jpg,Water
5228,E:\satellite image classification\data\water\SeaLake_624.jpg,Water
5229,E:\satellite image classification\data\water\SeaLake_627.jpg,Water
5230,E:\satellite image classification\data\water\SeaLake_628.jpg,Water
5231,E:\satellite image classification\data\water\SeaLake_63.jpg,Water
5232,E:\satellite image classification\data\water\SeaLake_631.jpg,Water
5233,E:\satellite image classification\data\water\SeaLake_632.jpg,Water
5234,E:\satellite image classification\data\water\SeaLake_634.jpg,Water
5235,E:\satellite image classification\data\water\SeaLake_637.jpg,Water
5236,E:\satellite image classification\data\water\SeaLake_638.jpg,Water
5237,E:\satellite image classification\data\water\SeaLake_639.jpg,Water
5238,E:\satellite image classification\data\water\SeaLake_645.jpg,Water
5239,E:\satellite image classification\data\water\SeaLake_646.jpg,Water
5240,E:\satellite image classification\data\water\SeaLake_647.jpg,Water
5241,E:\satellite image classification\data\water\SeaLake_648.jpg,Water
5242,E:\satellite image classification\data\water\SeaLake_649.jpg,Water
5243,E:\satellite image classification\data\water\SeaLake_65.jpg,Water
5244,E:\satellite image classification\data\water\SeaLake_650.jpg,Water
5245,E:\satellite image classification\data\water\SeaLake_651.jpg,Water
5246,E:\satellite image classification\data\water\SeaLake_652.jpg,Water
5247,E:\satellite image classification\data\water\SeaLake_653.jpg,Water
5248,E:\satellite image classification\data\water\SeaLake_654.jpg,Water
5249,E:\satellite image classification\data\water\SeaLake_655.jpg,Water
5250,E:\satellite image classification\data\water\SeaLake_656.jpg,Water
5251,E:\satellite image classification\data\water\SeaLake_657.jpg,Water
5252,E:\satellite image classification\data\water\SeaLake_658.jpg,Water
5253,E:\satellite image classification\data\water\SeaLake_659.jpg,Water
5254,E:\satellite image classification\data\water\SeaLake_66.jpg,Water
5255,E:\satellite image classification\data\water\SeaLake_660.jpg,Water
5256,E:\satellite image classification\data\water\SeaLake_661.jpg,Water
5257,E:\satellite image classification\data\water\SeaLake_662.jpg,Water
5258,E:\satellite image classification\data\water\SeaLake_663.jpg,Water
5259,E:\satellite image classification\data\water\SeaLake_664.jpg,Water
5260,E:\satellite image classification\data\water\SeaLake_665.jpg,Water
5261,E:\satellite image classification\data\water\SeaLake_666.jpg,Water
5262,E:\satellite image classification\data\water\SeaLake_667.jpg,Water
5263,E:\satellite image classification\data\water\SeaLake_668.jpg,Water
5264,E:\satellite image classification\data\water\SeaLake_669.jpg,Water
5265,E:\satellite image classification\data\water\SeaLake_67.jpg,Water
5266,E:\satellite image classification\data\water\SeaLake_670.jpg,Water
5267,E:\satellite image classification\data\water\SeaLake_671.jpg,Water
5268,E:\satellite image classification\data\water\SeaLake_672.jpg,Water
